id,difficulty,uniqueness,goal words,valid words,total words, cells, hint
1907,905.5,0.6503957783641161,45,75,435,84,inside -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
1908,905.5,0.0,18,72,73,42,directions: E W N S  -- At least 5 of da letters. -- 
1909,906.0,0.5257995735607676,15,49,100,80,directions: E W N S  -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
1910,906.0,0.47856806406029206,6,24,94,77,directions: E W N S  -- Your words my be not longer than dis many fingers: 3. -- OMG, ends with a letter from: vowels -- 
1911,906.0,0.5363636363636364,11,22,91,24,directions: E W N S  -- At least 3 of da letters. -- OMG,these are: nouns -- 
1912,906.5,0.6503957783641161,12,15,98,12,inside+wrap -- These words are all: verbs. -- 
1913,906.5,0.5143769968051118,5,26,94,48,directions: E W N S  -- At least 4 of da letters. -- These words seem to start with... wedding. -- 
1914,906.5,1.18709020220787,7,15,463,21,inside+wrap -- Maka dem all the same siza: 5 -- These words are all: verbs. -- 
1915,906.5,0.5363636363636364,36,133,316,9,inside+wrap -- Your words my be not longer than dis many fingers: 5. -- These words are all: nouns. -- 
1916,906.5,0.0,15,75,75,8,inside+wrap -- 
1917,906.5,0.545297670405522,64,294,599,28,inside -- These words are all: nouns. -- 
1918,907.0,0.5125448028673835,6,30,90,14,inside+wrap -- In the beginning was one of these letters: lisa -- 
1919,907.0,0.0,20,63,83,36,directions: E W N S  -- Words with at least 3 letters. -- 
1920,907.0,0.5257995735607676,42,228,648,77,inside -- At least 4 of da letters. -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
1921,907.0,0.0,20,93,93,60,directions: E W N S  -- 
1922,907.0,0.0,18,94,94,36,directions: E W N S  -- 
1923,907.0,1.059930515344528,12,57,817,80,inside+wrap -- Maka dem all the same siza: 5 -- OMG,these are: nouns -- 
1924,907.5,0.5441696113074205,6,42,119,48,directions: E W N S  -- Ends with a letter from lisa -- 
1925,907.5,0.0,45,281,281,72,directions: E W N S  -- 
1926,907.5,0.879384307676904,6,8,113,36,directions: E W N S  -- No more no less than the best which is 4. -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
1927,907.5,0.0,51,278,278,72,directions: E W N S  -- 
1928,907.5,0.0,45,431,483,77,inside -- Your words my be not longer than dis many fingers: 5. -- 
1929,907.5,0.5173299101412067,20,165,774,48,inside -- Exactamundo 5 -- 
1930,908.0,0.0,24,92,92,48,directions: E W N S  -- 
1931,908.0,0.0,16,92,92,18,inside -- 
1932,908.0,0.49836065573770494,12,44,72,36,directions: E W N S  -- At least 5 of da letters. -- These words seem to end with the letters... consonants. -- 
1933,908.0,0.6503957783641161,15,22,131,78,directions: E W N S  -- These words are all: verbs. -- 
1934,908.0,0.5727554179566563,8,80,400,12,inside+wrap -- Your words my be not longer than dis many fingers: 5. -- Ends with a letter from frog -- 
1935,908.0,0.0,18,91,91,9,inside -- 
1936,908.0,0.5153846153846153,24,211,725,56,inside -- These words seem to start with... potato. -- 
1937,908.0,0.0,16,92,92,21,inside -- 
1938,908.0,1.0218759173652234,15,79,426,42,inside -- Ends with a letter from vowels -- OMG,these are: nouns -- 
1939,908.5,0.5376712328767124,8,107,814,60,inside+wrap -- Ends with a letter from frog -- 
1940,908.5,1.1063825945653156,8,10,71,8,inside+wrap -- Ends with a letter from consonants -- These words are all: verbs. -- 
1941,908.5,0.24732620320855614,8,32,129,48,directions: E W N S  -- No more no less than the best which is 4. -- 
1942,908.5,0.6304159445407279,17,24,128,28,directions: E W N S  -- These words are all: verbs. -- 
1943,908.5,0.6762505022097227,27,148,354,56,directions: E W N S  -- 4-5 letters. -- These words seem to start with... consonants. -- 
1944,908.5,0.5034965034965035,6,23,100,48,directions: E W N S  -- Your words my be not longer than dis many fingers: 5. -- These words seem to end with the letters... mike. -- 
1945,909.0,0.0,18,68,84,28,directions: E W N S  -- At least 4 of da letters. -- 
1946,909.5,0.0,45,259,267,81,directions: E W N S  -- Your words my be not longer than dis many fingers: 5. -- 
1947,909.5,0.545297670405522,43,168,352,28,inside -- These words are all: nouns. -- 
1948,909.5,1.0000263776844789,12,28,91,77,directions: E W N S  -- Ends with a letter from consonants -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
1949,909.5,0.8067084587872648,6,16,101,14,inside -- Maka dem all the same siza: 4 -- These words are all: nouns. -- 
1950,909.5,0.47547169811320755,6,45,120,28,directions: E W N S  -- The first part of the word is important. Is one of : vowels -- 
1951,909.5,0.918465084443858,5,7,119,42,directions: E W N S  -- 4-5 letters. -- OMG,these are: verbs -- 
1952,910.0,0.0,16,94,94,12,inside -- 
1953,910.0,0.49324324324324326,20,155,397,64,directions: E W N S  -- OMG, ends with a letter from: vowels -- 
1954,910.0,0.0,68,272,272,42,directions: E W N S  -- 
1955,910.0,0.0012953367875647669,20,133,411,32,inside -- Words with at least 3 letters. -- 
1956,910.0,0.0,16,78,78,42,inside+wrap -- 
1957,910.5,0.0,9,44,80,12,inside+wrap -- Words with at least 3 letters. -- 
1958,910.5,1.4155695503859134,10,28,815,70,inside+wrap -- No more no less than the best which is 4. -- OMG, ends with a letter from: mike -- OMG,these are: verbs -- 
1959,910.5,0.5475,34,153,378,60,inside -- These words are all: nouns. -- 
1960,910.5,0.5441696113074205,5,30,130,21,inside -- These words seem to end with the letters... lisa. -- 
1961,911.0,0.8056487251887992,9,18,107,77,directions: E W N S  -- From 4-5 letters. -- These words are all: nouns. -- 
1962,911.0,0.5555555555555556,22,132,380,12,inside+wrap -- What's in dem words. Is it: i and r. Yeah it is. -- 
1963,911.5,0.5428571428571428,6,30,99,12,inside+wrap -- Ends with a letter from mike -- 
1964,911.5,0.7312373680664721,7,30,98,27,directions: E W N S  -- From 4-5 letters. -- Ends with a letter from consonants -- 
1965,911.5,0.6503957783641161,29,52,446,48,inside -- At least 4 of da letters. -- OMG,these are: verbs -- 
1966,911.5,0.9607057416267943,9,33,93,48,directions: E W N S  -- The first part of the word is important. Is one of : consonants -- These words are all: nouns. -- 
1967,912.0,0.545297670405522,13,36,87,60,directions: E W N S  -- At least 4 of da letters. -- These words are all: nouns. -- 
1968,912.0,1.0698581797132425,33,58,437,24,inside -- The first part of the word is important. Is one of : consonants -- These words are all: verbs. -- 
1969,912.5,0.24474660074165636,10,40,87,8,inside+wrap -- From 4-5 letters. -- 
1970,912.5,0.00258732212160414,14,57,106,60,directions: E W N S  -- At least 3 of da letters. -- 
1971,912.5,0.0,21,94,94,18,inside -- 
1972,913.5,0.0,5,9,9,42,directions: E W  -- 
1973,913.5,0.0,5,10,10,63,directions: E  -- 
1974,913.5,0.0012953367875647669,11,51,77,12,inside+wrap -- Words with at least 3 letters. -- 
1975,914.0,0.9909498443185655,17,34,89,84,directions: E W N S  -- These words seem to start with... consonants. -- OMG,these are: nouns -- 
1976,914.0,0.0,6,10,10,42,directions: E  -- 
1977,914.0,0.5236486486486487,7,40,93,36,directions: E W N S  -- Words with at least 4 letters. -- These words seem to end with the letters... vowels. -- 
1978,914.0,0.46938775510204084,27,212,701,27,inside+wrap -- All these words have something in common. I think r and e. sry typo -- 
1979,914.0,1.0436832061068702,19,56,457,36,inside -- Maka dem all the same siza: 5 -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
1980,914.0,0.47547169811320755,10,48,474,36,inside -- At least 3 of da letters. -- The first part of the word is important. Is one of : vowels -- 
1981,914.0,0.6491688538932633,21,29,130,54,directions: E W N S  -- These words are all: verbs. -- 
1982,914.5,0.6382978723404256,23,154,796,78,inside -- Words need to represent with : e and s. -- 
1983,914.5,0.5065359477124183,8,33,100,36,directions: E W N S  -- Words with at least 5 letters. -- These words seem to end with the letters... wedding. -- 
1984,914.5,1.1946233993478086,5,8,120,12,inside -- OMG, ends with a letter from: minos -- These words are all: verbs. -- 
1985,914.5,0.5475,52,298,623,36,inside -- These words are all: nouns. -- 
1986,915.0,0.0,6,10,10,18,directions: E W  -- 
1987,915.0,0.23809523809523808,5,31,146,32,directions: E W N S  -- Words need to represent with : r. -- 
1988,915.0,0.5304083405734145,20,56,106,80,directions: E W N S  -- OMG,these are: nouns -- 
1989,915.0,0.0,14,63,105,36,directions: E W N S  -- Words with at least 3 letters. -- 
1990,915.0,0.5581395348837209,10,32,100,14,inside+wrap -- These words seem to end with the letters... mike. -- 
1991,915.0,0.0,6,11,11,32,directions: E  -- 
1992,915.5,0.0,13,72,90,12,inside -- Your words my be not longer than dis many fingers: 4. -- 
1993,915.5,0.0,5,12,12,56,directions: S  -- 
1994,915.5,0.78125,10,23,142,16,inside -- Words need to represent with : el. -- 
1995,915.5,0.5394736842105263,14,131,398,42,inside+wrap -- These words seem to start with... lisa. -- 
1996,915.5,1.106716763320537,8,13,82,12,inside+wrap -- Ends with a letter from wedding -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
1997,915.5,1.1346922766202823,7,15,481,16,inside+wrap -- These words seem to end with the letters... vowels. -- OMG,these are: verbs -- 
1998,915.5,0.0,5,12,12,64,directions: S  -- 
1999,915.5,0.5928571428571429,9,115,851,54,inside -- OMG, ends with a letter from: frog -- 
2000,916.0,0.7705461743024239,11,22,111,36,directions: E W N S  -- 4-5 many letters, so little time. -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
2001,916.0,0.0,20,104,104,81,directions: E W  -- 
2002,916.0,0.5143769968051118,11,73,460,72,directions: E W N S  -- At least 4 of da letters. -- These words seem to end with the letters... potato. -- 
2003,916.0,0.6503957783641161,21,39,476,28,inside -- Words with at least 4 letters. -- OMG,these are: verbs -- 
2004,916.5,0.5475,20,47,78,24,directions: E W N S  -- At least 5 of da letters. -- OMG,these are: nouns -- 
2005,916.5,0.24896836313617607,8,42,135,49,directions: E W N S  -- Exactamundo 4 -- 
2006,916.5,0.5304083405734145,46,156,375,27,inside -- OMG,these are: nouns -- 
2007,916.5,0.5304083405734145,23,53,109,32,directions: E W N S  -- OMG,these are: nouns -- 
2008,916.5,0.5125448028673835,16,42,119,21,inside -- The first part of the word is important. Is one of : lisa -- 
2009,917.0,0.6491688538932633,12,18,116,14,inside+wrap -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
2010,917.5,0.6716683084717141,26,187,726,36,inside -- Exactamundo 4 -- In the beginning was one of these letters: consonants -- 
2011,918.0,0.0,6,14,14,24,directions: S  -- 
2012,918.0,0.0,28,100,100,28,directions: E W N S  -- 
2013,918.0,0.0,6,14,14,60,directions: E  -- 
2014,918.0,0.5379213483146067,13,86,481,24,inside -- No more no less than the best which is 5. -- 
2015,918.0,0.8951423791057724,31,55,462,72,directions: E W N S  -- From 4-5 letters. -- These words are all: verbs. -- 
2016,918.5,0.6503957783641161,17,27,145,49,directions: E W N S  -- OMG,these are: verbs -- 
2017,918.5,0.5304083405734145,17,43,89,14,inside+wrap -- OMG,these are: nouns -- 
2018,918.5,0.0,55,283,283,42,inside -- 
2019,918.5,0.0,27,101,101,36,directions: E W N S  -- 
2020,919.0,0.5787671232876712,7,31,152,78,directions: E W N S  -- In the beginning was one of these letters: frog -- 
2021,919.0,0.0,8,13,13,42,directions: N S  -- 
2022,919.0,0.4742268041237113,20,65,97,9,inside -- OMG, ends with a letter from: consonants -- 
2023,919.0,0.0,6,14,14,60,directions: E W  -- 
2024,919.0,0.6304159445407279,46,89,447,77,inside -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
2025,919.0,0.6491688538932633,17,24,149,56,directions: E W N S  -- These words are all: verbs. -- 
2026,919.0,0.47547169811320755,15,99,428,21,inside -- Your words my be not longer than dis many fingers: 4. -- The first part of the word is important. Is one of : vowels -- 
2027,919.0,0.0,40,275,275,12,inside+wrap -- 
2028,919.0,0.0,6,14,14,80,directions: E W  -- 
2029,919.0,0.5304083405734145,22,80,440,24,inside -- Your words my be not longer than dis many fingers: 3. -- OMG,these are: nouns -- 
2030,919.0,0.27524038461538464,32,321,629,36,inside -- 4-5 many letters, so little time. -- 
2031,919.0,0.0,6,14,14,36,directions: E W  -- 
2032,919.5,0.7677776980482205,5,21,125,42,directions: E W N S  -- 4-5 letters. -- These words seem to end with the letters... minos. -- 
2033,919.5,0.0,7,14,14,36,directions: N S  -- 
2034,919.5,0.0,51,486,486,70,inside -- 
2035,920.0,0.7468916745385381,8,33,103,14,inside -- 4-5 letters. -- Ends with a letter from consonants -- 
2036,920.0,0.0,6,15,15,36,directions: E W  -- 
2037,920.0,0.0,6,15,15,60,directions: N S  -- 
2038,920.0,1.1701062383845109,10,34,900,49,inside -- These words seem to end with the letters... lisa. -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
2039,920.0,0.5944055944055944,5,37,150,64,directions: E W N S  -- The first part of the word is important. Is one of : mike -- 
2040,920.0,0.49836065573770494,12,49,91,18,inside+wrap -- OMG, ends with a letter from: consonants -- 
2041,920.0,1.0494482222094161,5,16,91,27,directions: E W N S  -- Your words my be not longer than dis many fingers: 5. -- Ends with a letter from vowels -- OMG,these are: nouns -- 
2042,920.5,0.25190839694656486,17,50,126,48,directions: E W N S  -- From 4-5 letters. -- 
2043,920.5,0.0,5,17,17,56,directions: S  -- 
2044,920.5,0.5335570469798657,6,18,161,16,inside -- Ends with a letter from wedding -- 
2045,920.5,0.0,38,248,299,27,inside -- Your words my be not longer than dis many fingers: 5. -- 
2046,920.5,0.4961832061068702,13,86,494,72,directions: E W N S  -- No more no less than the best which is 5. -- 
2047,920.5,0.0,5,17,17,64,directions: S  -- 
2048,920.5,0.0,5,14,14,9,directions: E W N S  -- 
2049,921.0,0.6432246998284734,16,21,157,28,directions: E W N S  -- These words are all: verbs. -- 
2050,921.0,0.5465930071930868,11,35,108,28,directions: E W N S  -- Your words my be not longer than dis many fingers: 3. -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
2051,921.0,0.0,18,108,108,54,directions: E W N S  -- 
2052,921.0,0.6432246998284734,12,16,126,9,inside+wrap -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
2053,921.5,0.0,5,17,17,42,directions: N S  -- 
2054,922.0,0.0,6,18,18,49,directions: E  -- 
2055,922.0,0.0,16,46,94,14,inside+wrap -- Your words my be not longer than dis many fingers: 3. -- 
2056,922.5,0.0,7,18,18,64,directions: E  -- 
2057,922.5,0.0,5,18,18,63,directions: E W  -- 
2058,922.5,0.0,5,18,18,49,directions: N S  -- 
2059,922.5,0.768134438764629,9,21,119,16,inside -- No more no less than the best which is 4. -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
2060,922.5,0.5304083405734145,60,295,634,42,inside -- These words are all: nouns. -- 
2061,922.5,0.5304083405734145,47,292,650,78,inside -- These words are all: nouns. -- 
2062,922.5,0.5475,48,282,627,42,inside+wrap -- These words are all: nouns. -- 
2063,922.5,0.0,23,87,87,16,inside+wrap -- 
2064,922.5,0.0,19,109,109,70,directions: E W N S  -- 
2065,922.5,0.0,9,17,17,64,directions: S  -- 
2066,922.5,0.0,5,19,19,64,directions: S  -- 
2067,923.0,0.5475,15,50,93,48,directions: E W N S  -- Words with at least 4 letters. -- These words are all: nouns. -- 
